b1,s1,v1,tone,saturation,brightness
0.1348484375,-0.21349924585218702,0.3137254901960784,warm,soft,dark
0.1063484375,-0.2530524873704941,0.396078431372549,warm,soft,dark
0.06110390625,-0.35027539105529854,0.19607843137254902,warm,soft,dark
0.08966328125,-0.2751089324618736,0.34509803921568627,warm,soft,dark
0.11185546875,-0.1930602607535161,0.24705882352941178,warm,soft,dark
0.16092109375,-0.21796078431372554,0.47843137254901963,warm,soft,dark
0.06459765625,-0.31734539969834086,0.2627450980392157,warm,soft,dark
0.097584375,-0.27119155354449476,0.3137254901960784,warm,soft,dark
0.152590625,-0.15481052524636799,0.2549019607843137,warm,soft,dark
0.1831015625,-0.023433176951762308,0.13725490196078433,warm,soft,dark
0.16031640625,-0.15542613084837895,0.2901960784313726,warm,soft,dark
0.10582578125,-0.24042232277526396,0.2627450980392157,warm,soft,dark
0.19967265625,-0.1533369311027163,0.35294117647058826,warm,soft,dark
0.0568359375,-0.35632971635256044,0.3058823529411765,warm,soft,dark
0.05314765625,-0.3584825234441603,0.4,warm,soft,dark
0.0975234375,-0.2630227312163803,0.3843137254901961,warm,soft,dark
0.13259609375,-0.20618613642640157,0.3333333333333333,warm,soft,dark
0.07646640625,-0.3491830065359477,0.34509803921568627,warm,soft,dark
0.07591015625,-0.3380952380952381,0.43137254901960786,warm,soft,dark
0.0798890625,-0.3201426024955436,0.3176470588235294,warm,soft,dark
0.04702421875,-0.35044563279857394,0.403921568627451,warm,soft,dark
0.05224375,-0.3452787566639559,0.34901960784313724,warm,soft,dark
0.05972421875,-0.36294733139892726,0.37254901960784315,warm,soft,dark
0.045259375,-0.3376415354874344,0.3333333333333333,warm,soft,dark
0.1340828125,-0.16094695942893286,0.34901960784313724,warm,soft,dark
0.05841484375,-0.3048453996983409,0.3137254901960784,cool,soft,light
0.075021875,-0.3197177936595199,0.33725490196078434,cool,soft,light
0.0252703125,-0.41385505744147877,0.38823529411764707,cool,soft,light
0.016790625,-0.4217721050684425,0.32941176470588235,cool,soft,light
0.0825453125,-0.3150920974450386,0.27450980392156865,cool,soft,light
0.04110078125,-0.3834040832827977,0.25882352941176473,cool,soft,light
0.06683046875,-0.33335613315093476,0.17254901960784313,cool,soft,light
0.05625390625,-0.31543228690439906,0.2549019607843137,cool,soft,light
0.060875,-0.31871471101529614,0.24705882352941178,cool,soft,light
0.00534296875,-0.40336923501795086,0.3333333333333333,cool,soft,light
0.088396875,-0.2683159245006414,0.33725490196078434,cool,soft,light
0.10063203125,-0.30016706234063134,0.37254901960784315,cool,soft,light
0.1179703125,-0.2189419163891972,0.32941176470588235,cool,soft,light
0.101390625,-0.289194826866917,0.23529411764705882,cool,soft,light
0.14416328125,-0.1499199679871949,0.26666666666666666,cool,soft,light
0.0715328125,-0.32092630155510476,0.40784313725490196,cool,soft,light
0.10838671875,-0.24953359984770607,0.3058823529411765,cool,soft,light
0.00213125,-0.42124329552448786,0.37254901960784315,cool,soft,light
0.0107359375,-0.42145230973745434,0.4235294117647059,cool,soft,light
0.05297578125,-0.340258656654151,0.4196078431372549,cool,soft,light
0.0662578125,-0.3103719992669965,0.33725490196078434,cool,soft,light
0.04111015625,-0.29265845873233015,0.3411764705882353,cool,soft,light
0.17650234375,-0.1828118481435127,0.4196078431372549,cool,soft,light
0.0986953125,-0.2811815635345047,0.403921568627451,cool,soft,light
0.01771875,-0.3514231499051233,0.22745098039215686,cool,soft,light
0.02936015625,-0.3863828948664893,0.2784313725490196,cool,soft,light
0.16246015625,-0.1672500405120726,0.4470588235294118,cool,soft,light
0.0542359375,-0.3397986221515633,0.3686274509803922,cool,soft,light
0.08356015625,-0.2778228532792427,0.40784313725490196,cool,soft,light
0.0099703125,-0.4305322128851541,0.26666666666666666,cool,soft,light
0.07279375,-0.33610712577714014,0.30196078431372547,cool,soft,light
0.03656953125,-0.39568059107701054,0.30980392156862746,cool,soft,light
0.06744140625,-0.3193123824872415,0.3568627450980392,cool,soft,light
0.1113890625,-0.19654206510190284,0.29411764705882354,cool,soft,light
0.2024203125,-0.00973280503911414,0.2549019607843137,cool,soft,light
0.01845234375,-0.42923351158645273,0.3607843137254902,cool,soft,light
0.045996875,-0.35348916859320145,0.396078431372549,cool,soft,light
0.09379453125,-0.2578293289146645,0.3333333333333333,cool,soft,light
0.03734453125,-0.40487340567294877,0.3058823529411765,cool,soft,light
0.03489140625,-0.3747678018575851,0.39215686274509803,cool,soft,light
0.06736796875,-0.3338191913933715,0.3843137254901961,cool,soft,light
0.06259375,-0.311484593837535,0.3215686274509804,cool,soft,light
0.05240390625,-0.3583710407239819,0.2627450980392157,cool,soft,light
0.06128046875,-0.3137887413029728,0.22745098039215686,cool,soft,light
0.05434453125,-0.3604082728982004,0.3568627450980392,cool,soft,light
0.02983515625,-0.3443253163334299,0.29411764705882354,cool,soft,light
0.05710703125,-0.3105732245051131,0.3176470588235294,cool,soft,light
0.051225,-0.30016706234063134,0.37254901960784315,cool,soft,light
0.07087109375,-0.3123873245980857,0.3254901960784314,cool,soft,light
0.01444765625,-0.3858893557422969,0.3764705882352941,cool,soft,light
0.12212109375,-0.18914027149321266,0.2627450980392157,cool,soft,light
0.14492578125,-0.22125902992776056,0.39215686274509803,cool,soft,light
0.10231953125,-0.22557887476598681,0.2784313725490196,cool,soft,light
0.00583515625,-0.38000956480153036,0.30196078431372547,cool,soft,light
0.00985703125,-0.4336681013868962,0.30196078431372547,cool,soft,light
0.02590390625,-0.42628510863804986,0.2235294117647059,cool,soft,light
0.20100625,-0.06906035141329261,0.403921568627451,cool,soft,light
0.0592953125,-0.32234913382828856,0.3058823529411765,cool,soft,light
0.07000859375,-0.34460037822235495,0.27058823529411763,cool,soft,light
0.02575078125,-0.38493950771798086,0.23529411764705882,cool,soft,light
0.0596578125,-0.30841239721695135,0.22745098039215686,cool,soft,light
0.06943828125,-0.3030360531309298,0.22745098039215686,cool,soft,light
0.11321875,-0.19976298211592328,0.21176470588235294,cool,soft,light
0.06132890625,-0.3377095765842569,0.30980392156862746,cool,soft,light
0.1553,-0.17706626954579302,0.42745098039215684,cool,soft,light
0.08661015625,-0.2855105678635091,0.403921568627451,cool,soft,light
0.0911265625,-0.27217355027117235,0.4196078431372549,cool,soft,light
0.107940625,-0.27156862745098037,0.2980392156862745,cool,soft,light
0.078003125,-0.3030360531309298,0.22745098039215686,cool,soft,light
0.0981796875,-0.27119155354449476,0.2627450980392157,cool,soft,light
0.0216625,-0.4139978213507625,0.34509803921568627,cool,soft,light
0.09209375,-0.3093002338550099,0.35294117647058826,cool,soft,light
0.00314140625,-0.4178899878535485,0.3843137254901961,cool,soft,light
0.08553671875,-0.2476255241981186,0.17647058823529413,cool,soft,light
0.082278125,-0.3029811924769908,0.26666666666666666,cool,soft,light
0.112165625,-0.2427015250544662,0.34509803921568627,cool,soft,light
0.1203671875,-0.2215869525380246,0.33725490196078434,cool,soft,light
0.06343359375,-0.3465203698059535,0.2549019607843137,cool,soft,light
0.071040625,-0.3105732245051131,0.3176470588235294,cool,soft,light
0.08408125,-0.27736185383244205,0.23137254901960785,cool,soft,light
0.1038171875,-0.24065425165040888,0.2784313725490196,cool,soft,light
-0.00561953125,-0.41624649859943974,0.3215686274509804,cool,soft,light
0.08915859375,-0.2727941176470588,0.4392156862745098,cool,soft,light
0.06650859375,-0.3129060579455663,0.28627450980392155,cool,soft,light
-0.082453125,-0.3782494441075399,0.25882352941176473,cool,soft,light
0.0404421875,-0.3826947292678539,0.35294117647058826,cool,soft,light
0.11560234375,-0.22216803819973582,0.2549019607843137,cool,soft,light
0.0823265625,-0.2370959194488606,0.2235294117647059,cool,soft,light
0.09016640625,-0.25070450290669033,0.2784313725490196,cool,soft,light
0.0316125,-0.3879256965944272,0.39215686274509803,cool,soft,light
0.058553125,-0.31277159512453623,0.3686274509803922,cool,soft,light
0.089715625,-0.25059466409514625,0.21568627450980393,cool,soft,light
0.04399375,-0.3834040832827977,0.25882352941176473,cool,soft,light
0.01404453125,-0.4037464985994398,0.3764705882352941,cool,soft,light
0.08658359375,-0.29024907260201377,0.3686274509803922,cool,soft,light
0.0414546875,-0.35584206285253833,0.3568627450980392,cool,soft,light
0.08721875,-0.28940039784029553,0.30980392156862746,cool,soft,light
0.063140625,-0.31025093975414003,0.2549019607843137,cool,soft,light
0.023309375,-0.3919129374237733,0.3176470588235294,cool,soft,light
0.11993828125,-0.2086915535444947,0.3137254901960784,cool,soft,light
0.10665859375,-0.26073271413828686,0.39215686274509803,cool,soft,light
0.06266171875,-0.35348916859320145,0.396078431372549,cool,soft,light
0.04901640625,-0.36470588235294116,0.2980392156862745,cool,soft,light
0.0262484375,-0.3272882952307561,0.396078431372549,cool,soft,light
0.13730234375,-0.16506238859180036,0.23137254901960785,cool,soft,light
0.0779203125,-0.3263510282161645,0.30196078431372547,cool,soft,light
0.03425390625,-0.407621161672216,0.32941176470588235,cool,soft,light
0.10164453125,-0.17211785237655272,0.24705882352941178,cool,soft,light
0.03656953125,-0.39568059107701054,0.30980392156862746,cool,soft,light
0.0852875,-0.23219334245326034,0.3411764705882353,cool,soft,light
0.09879609375,-0.2736502820306205,0.3568627450980392,cool,soft,light
0.131890625,-0.16506238859180036,0.23137254901960785,cool,soft,light
-0.00561953125,-0.41624649859943974,0.3215686274509804,cool,soft,light
0.090146875,-0.26666666666666666,0.36470588235294116,cool,soft,light
0.09768125,-0.21280415780770143,0.14901960784313725,cool,soft,light
0.1425125,-0.11377513030528669,0.42745098039215684,cool,soft,light
0.09214765625,-0.2845694799658994,0.4,cool,soft,light
-0.00152578125,-0.355496137849079,0.27450980392156865,cool,soft,light
0.00355234375,-0.3944841487997068,0.33725490196078434,cool,soft,light
-0.02062734375,-0.381030551755586,0.3411764705882353,cool,soft,light
0.0899453125,-0.28436819172113287,0.34509803921568627,cool,soft,light
0.01771953125,-0.419391976974276,0.35294117647058826,cool,soft,light
0.07969453125,-0.2966036414565827,0.3764705882352941,cool,soft,light
0.13468515625,-0.18617131062951497,0.3176470588235294,cool,soft,light
0.01560546875,-0.379788838612368,0.36470588235294116,cool,soft,light
0.0152328125,-0.4456837280366692,0.403921568627451,cool,soft,light
0.10842734375,-0.22418300653594767,0.13333333333333333,cool,soft,light
0.0156203125,-0.3481146304675717,0.36470588235294116,cool,soft,light
0.06729921875,-0.307516339869281,0.34509803921568627,cool,soft,light
0.1569328125,-0.2319185902208985,0.42745098039215684,cool,soft,light
0.1899671875,0.0008016466255011277,0.20784313725490197,cool,soft,light
0.06275625,-0.27082870884202737,0.32941176470588235,cool,soft,light
0.0557859375,-0.3395676219205631,0.41568627450980394,cool,soft,light
0.06020546875,-0.3352941176470588,0.34509803921568627,cool,soft,light
0.12739921875,-0.21422493525712172,0.32941176470588235,cool,soft,light
0.08371875,-0.24953359984770607,0.3058823529411765,cool,soft,light
0.11997578125,-0.24453504173946805,0.2901960784313726,cool,soft,light
0.039996875,-0.3711196628183984,0.33725490196078434,cool,soft,light
0.0032953125,-0.4092778574844572,0.30196078431372547,cool,soft,light
0.04033046875,-0.32603485838779955,0.34509803921568627,cool,soft,light
0.07803359375,-0.2957752173034162,0.25882352941176473,cool,soft,light
0.0508203125,-0.3232168229610685,0.30980392156862746,cool,soft,light
0.0618921875,-0.30284574006593784,0.3843137254901961,cool,soft,light
0.0856234375,-0.26058147396889786,0.29411764705882354,cool,soft,light
0.09594453125,-0.2879690147664004,0.45098039215686275,cool,soft,light
0.11890390625,-0.22754217966256268,0.3411764705882353,cool,soft,light
0.02575078125,-0.38493950771798086,0.23529411764705882,cool,soft,light
0.0541171875,-0.35490196078431374,0.2980392156862745,cool,soft,light
0.0700671875,-0.307516339869281,0.34509803921568627,cool,soft,light
0.08408125,-0.27736185383244205,0.23137254901960785,cool,soft,light
0.0155515625,-0.3254901960784314,0.23137254901960785,cool,soft,light
0.0673640625,-0.3201426024955436,0.3607843137254902,cool,soft,light
-0.0351546875,-0.4207642031171443,0.41568627450980394,cool,soft,light
0.02031484375,-0.35642087821043916,0.3333333333333333,cool,soft,light
0.08244453125,-0.30364854802680563,0.42745098039215684,cool,soft,light
0.06876171875,-0.3268195413758724,0.19215686274509805,cool,soft,light
0.02597421875,-0.34895531983285116,0.21568627450980393,cool,soft,light
0.03608359375,-0.3692174214818671,0.3843137254901961,cool,soft,light
0.1529796875,-0.19602471125436477,0.3568627450980392,cool,soft,light
0.07605625,-0.2948900772430184,0.27450980392156865,cool,soft,light
0.05581484375,-0.3597194050033806,0.40784313725490196,cool,soft,light
0.06278828125,-0.31810428207157304,0.37254901960784315,cool,soft,light
0.1697953125,-0.1968760385510136,0.4235294117647059,cool,soft,light
0.101196875,-0.2393345216874628,0.27450980392156865,cool,soft,light
0.023271875,-0.35218104863090616,0.38823529411764707,cool,soft,light
0.0718734375,-0.3452787566639559,0.34901960784313724,cool,soft,light
0.03437578125,-0.39645619715776215,0.35294117647058826,cool,soft,light
0.0052625,-0.40693815987933635,0.36470588235294116,cool,soft,light
0.06367421875,-0.30841239721695135,0.10588235294117647,cool,soft,light
0.01751875,-0.44342419894787183,0.30196078431372547,cool,soft,light
-0.0319,-0.4119133909487966,0.3254901960784314,cool,soft,light
0.131428125,-0.14818719940806516,0.32941176470588235,cool,soft,light
0.0177125,-0.3730718954248366,0.3803921568627451,cool,soft,light
0.14057890625,-0.18157243479916235,0.3058823529411765,cool,soft,light
0.11988125,-0.2162464985994398,0.34901960784313724,cool,soft,light
0.0333734375,-0.39182862572341715,0.38823529411764707,cool,soft,light
0.0602859375,-0.3424780256930358,0.40784313725490196,cool,soft,light
0.05427265625,-0.3150920974450386,0.27450980392156865,cool,soft,light
0.09988046875,-0.22821776755394899,0.2,warm,bright,light
0.049746875,-0.3415834258231595,0.32941176470588235,warm,bright,light
0.055875,-0.38230266465560586,0.41568627450980394,warm,bright,light
0.05043359375,-0.38074866310160427,0.403921568627451,warm,bright,light
0.03586875,-0.35584206285253833,0.3568627450980392,warm,bright,light
0.0987734375,-0.2760193617195832,0.43529411764705883,warm,bright,light
0.051240625,-0.31788118232367574,0.28627450980392155,warm,bright,light
0.09297421875,-0.2886274509803921,0.3803921568627451,warm,bright,light
0.02635390625,-0.4371834563785028,0.4666666666666667,warm,bright,light
0.0796140625,-0.32247360482654597,0.41568627450980394,warm,bright,light
0.08343984375,-0.30630861040068197,0.4,warm,bright,light
0.08215859375,-0.2993176125075581,0.38823529411764707,warm,bright,light
0.1652203125,-0.16125281971195563,0.3843137254901961,warm,bright,light
0.02140546875,-0.41826034378509114,0.38823529411764707,warm,bright,light
0.033096875,-0.3720906544435956,0.403921568627451,warm,bright,light
0.13664765625,-0.24862745098039213,0.3803921568627451,warm,bright,light
0.05267890625,-0.32056543547651617,0.3411764705882353,warm,bright,light
0.105659375,-0.2802034621379933,0.43529411764705883,warm,bright,light
0.04761171875,-0.3649744829438625,0.3568627450980392,warm,bright,light
0.1074328125,-0.2155971479500891,0.3607843137254902,warm,bright,light
0.03594453125,-0.3661583151779231,0.45098039215686275,warm,bright,light
0.105875,-0.23309285978542363,0.32941176470588235,warm,bright,light
0.0377546875,-0.36806957092460413,0.43529411764705883,warm,bright,light
0.04896328125,-0.4139607843137255,0.47843137254901963,warm,bright,light
0.1063484375,-0.2530524873704941,0.396078431372549,warm,bright,light
0.08838203125,-0.3112828182120306,0.4235294117647059,warm,bright,light
0.0929296875,-0.26029411764705884,0.4392156862745098,warm,bright,light
0.08963359375,-0.2873489121676068,0.3568627450980392,warm,bright,light
0.118021875,-0.23904998619165974,0.3333333333333333,warm,bright,light
0.0217578125,-0.4331348733825514,0.4666666666666667,warm,bright,light
0.072109375,-0.2989150990345376,0.27058823529411763,warm,bright,light
0.14243203125,-0.17008305505608357,0.396078431372549,warm,bright,light
0.049746875,-0.3415834258231595,0.32941176470588235,warm,bright,light
0.105659375,-0.2802034621379933,0.43529411764705883,warm,bright,light
0.112590625,-0.2612200435729848,0.34509803921568627,warm,bright,light
0.017765625,-0.3719159412643982,0.37254901960784315,warm,bright,light
0.09583359375,-0.2757164404223228,0.36470588235294116,warm,bright,light
0.16385078125,-0.18196078431372545,0.3803921568627451,warm,bright,light
0.08103125,-0.32986776105791155,0.3411764705882353,warm,bright,light
0.115553125,-0.2653536414565827,0.3764705882352941,warm,bright,light
0.08510625,-0.2925590749120161,0.41568627450980394,warm,bright,light
0.0242421875,-0.4099105751087046,0.43529411764705883,warm,bright,light
0.11381171875,-0.2912169826608329,0.4470588235294118,warm,bright,light
0.0962796875,-0.2715460377699467,0.34901960784313724,warm,bright,light
0.05730078125,-0.2950642325895875,0.29411764705882354,warm,bright,light
0.11775625,-0.2239120038259206,0.30196078431372547,warm,bright,light
0.0955078125,-0.2905070398203334,0.38823529411764707,warm,bright,light
0.18814453125,-0.14978687127024717,0.4,warm,bright,light
0.10673671875,-0.2466416353775553,0.4196078431372549,warm,bright,light
0.0289875,-0.4009506833036245,0.27450980392156865,warm,bright,light
0.03844375,-0.3898112516034451,0.33725490196078434,warm,bright,light
0.0349921875,-0.3330110126242278,0.3568627450980392,warm,bright,light
-0.00123828125,-0.39583833533413365,0.4588235294117647,warm,bright,light
0.16223359375,-0.11065643648763854,0.12941176470588237,warm,bright,light
0.0727625,-0.2953880143606738,0.3333333333333333,warm,bright,light
0.08177578125,-0.31504489646325823,0.33725490196078434,warm,bright,light
0.08398515625,-0.23028448373569085,0.17647058823529413,warm,bright,light
0.10016328125,-0.29770546516478935,0.4196078431372549,warm,bright,light
0.03467421875,-0.39243697478991596,0.3215686274509804,warm,bright,light
0.04631796875,-0.3309081527347781,0.39215686274509803,warm,bright,light
0.10189609375,-0.2944919046456757,0.44313725490196076,warm,bright,light
0.09662109375,-0.23827919227392447,0.28627450980392155,warm,bright,light
0.1367765625,-0.24222052457346577,0.403921568627451,warm,bright,light
0.050096875,-0.33223601367152367,0.35294117647058826,warm,bright,light
0.05721875,-0.35218104863090616,0.38823529411764707,warm,bright,light
0.0777296875,-0.3272882952307561,0.396078431372549,warm,bright,light
0.1173953125,-0.2508594627278224,0.38823529411764707,warm,bright,light
0.19320546875,-0.1607285568255738,0.3254901960784314,warm,bright,light
0.0806265625,-0.31277159512453623,0.3686274509803922,warm,bright,light
0.1076375,-0.2192382712247202,0.24705882352941178,warm,bright,light
0.0484625,-0.3635679271708683,0.3764705882352941,warm,bright,light
0.12390078125,-0.22762450112788482,0.3843137254901961,warm,bright,light
0.08908515625,-0.2572799332498957,0.23529411764705882,warm,bright,light
0.08409765625,-0.327432482426933,0.32941176470588235,warm,bright,light
0.08482421875,-0.2655971479500891,0.3607843137254902,warm,bright,light
0.1107359375,-0.2552647490714347,0.38823529411764707,warm,bright,light
0.0533734375,-0.3103440178466596,0.15294117647058825,warm,bright,light
0.0936828125,-0.2772911807894964,0.38823529411764707,warm,bright,light
0.05039453125,-0.40612745098039216,0.4392156862745098,warm,bright,light
0.19399609375,-0.13600333750521487,0.4196078431372549,warm,bright,light
0.11303203125,-0.22214427055225763,0.35294117647058826,warm,bright,light
0.1121984375,-0.2596700354150471,0.38823529411764707,warm,bright,light
0.0795453125,-0.31644042232277525,0.36470588235294116,warm,bright,light
0.11549765625,-0.24673065879071293,0.43529411764705883,warm,bright,light
0.03380390625,-0.361773868425875,0.33725490196078434,warm,bright,light
0.01404453125,-0.4037464985994398,0.3764705882352941,warm,bright,light
0.11543046875,-0.2508785332314744,0.403921568627451,warm,bright,light
0.18885078125,-0.14298642533936654,0.41568627450980394,warm,bright,light
-0.064428125,-0.40626700440941926,0.3176470588235294,warm,bright,light
0.034878125,-0.34176660955644395,0.3058823529411765,warm,bright,light
0.072971875,-0.2864435429344152,0.40784313725490196,warm,bright,light
0.05583828125,-0.35980392156862745,0.2980392156862745,warm,bright,light
0.1378953125,-0.21069864839139538,0.3058823529411765,warm,bright,light
0.04801171875,-0.3288838612368024,0.10980392156862745,warm,bright,light
0.07052890625,-0.3079309335674568,0.28627450980392155,warm,bright,light
0.0872359375,-0.286770910896004,0.42745098039215684,warm,bright,light
0.0468953125,-0.4225957049486461,0.48627450980392156,warm,bright,light
0.031990625,-0.3764196587726,0.403921568627451,warm,bright,light
0.07129921875,-0.30778602703217206,0.3058823529411765,warm,bright,light
0.04672109375,-0.35763088740650906,0.25882352941176473,warm,bright,light
0.09615625,-0.23856792717086836,0.3764705882352941,warm,bright,light
0.06758046875,-0.27245258759241403,0.21568627450980393,warm,bright,light
0.08928984375,-0.3171266610909767,0.3254901960784314,warm,bright,light
0.0771828125,-0.3324692588899967,0.4235294117647059,warm,bright,light
0.051240625,-0.31788118232367574,0.28627450980392155,warm,bright,light
0.060875,-0.2989150990345376,0.27058823529411763,warm,bright,light
0.02204921875,-0.3996352029183766,0.3411764705882353,warm,bright,light
0.12432421875,-0.20098991052731777,0.3058823529411765,warm,bright,light
0.0681234375,-0.2807218462606281,0.3843137254901961,warm,bright,light
0.0642078125,-0.28908949718501264,0.2901960784313726,warm,bright,light
0.11307265625,-0.2313185824788631,0.35294117647058826,warm,bright,light
0.07756015625,-0.3028657616892911,0.36470588235294116,warm,bright,light
0.12985,-0.1777849601379013,0.21176470588235294,warm,bright,light
0.1964109375,-0.10009162543522085,0.33725490196078434,warm,bright,light
0.04276875,-0.3187924674820423,0.2901960784313726,warm,bright,light
0.09023515625,-0.2886274509803921,0.3803921568627451,warm,bright,light
0.05986640625,-0.3390648567119155,0.36470588235294116,warm,bright,light
0.07370078125,-0.3267030523549626,0.25882352941176473,warm,bright,light
0.03255390625,-0.3855814739688979,0.40784313725490196,warm,bright,light
0.0701578125,-0.29024907260201377,0.3686274509803922,warm,bright,light
0.08482421875,-0.29520972946140484,0.42745098039215684,warm,bright,light
0.03775390625,-0.40779038072628154,0.37254901960784315,warm,bright,light
0.05547421875,-0.3638655462184874,0.3215686274509804,warm,bright,light
0.0915296875,-0.2610516934046346,0.3607843137254902,warm,bright,light
0.0428796875,-0.3320578716923663,0.3058823529411765,warm,bright,light
0.073834375,-0.3105732245051131,0.3176470588235294,warm,bright,light
0.12295625,-0.19378468368479468,0.12156862745098039,warm,bright,light
0.04254609375,-0.3577300150829562,0.3137254901960784,warm,bright,light
0.05944375,-0.3267030523549626,0.25882352941176473,warm,bright,light
0.11344140625,-0.2552647490714347,0.38823529411764707,warm,bright,light
0.07553359375,-0.3144607843137255,0.3137254901960784,warm,bright,light
0.0424484375,-0.36891357401329633,0.4117647058823529,warm,bright,light
0.06422109375,-0.32418300653594767,0.3803921568627451,warm,bright,light
0.07196953125,-0.3308377896613191,0.23137254901960785,warm,bright,light
0.05987265625,-0.3705053852526926,0.3333333333333333,warm,bright,light
0.0976640625,-0.27927170868347334,0.43137254901960786,warm,bright,light
0.1033671875,-0.26590928216780274,0.4117647058823529,warm,bright,light
0.13862578125,-0.22510128018149406,0.4470588235294118,warm,bright,light
0.06751328125,-0.3323179271708683,0.3764705882352941,warm,bright,light
0.081440625,-0.30621610346266165,0.4196078431372549,warm,bright,light
0.03102109375,-0.37386161076000646,0.4470588235294118,warm,bright,light
0.0913359375,-0.2337789661319073,0.3607843137254902,warm,bright,light
0.09663203125,-0.24603661369761176,0.3254901960784314,warm,bright,light
0.09248984375,-0.31169529758806175,0.3843137254901961,warm,bright,light
